,Time128Hz,Epoch,AF3,F7,F3,F5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,EventId,EventDate,EventDuration
3630,28.359375,113,4110.6411132813,4096.6665039063,4090.5129394531,4101.1538085938,4104.2309570313,4107.0512695313,4122.1796875,4114.4873046875,4106.41015625,4107.8203125,4091.2819824219,4079.6154785156,4101.2822265625,4126.6665039063,33026,0,0
3631,28.3671875,113,4109.7436523438,4106.5385742188,4092.8205566406,4106.9228515625,4105.7690429688,4110.8974609375,4121.1538085938,4122.0512695313,4116.2822265625,4113.7177734375,4094.1025390625,4087.5642089844,4104.615234375,4136.1538085938,33026,0,0
3632,28.375,113,4109.7436523438,4107.6923828125,4094.3588867188,4110.5126953125,4111.5385742188,4108.9741210938,4111.41015625,4118.8461914063,4118.8461914063,4110.384765625,4095.8974609375,4082.6923828125,4107.6923828125,4139.7436523438,33026,0,0
3633,28.3828125,113,4109.2309570313,4105.0,4096.5385742188,4106.5385742188,4110.1284179688,4106.6665039063,4105.384765625,4112.4360351563,4111.0258789063,4107.0512695313,4101.9228515625,4074.4870605469,4105.5126953125,4134.8715820313,33026,0,0
3634,28.390625,113,4107.8203125,4107.3076171875,4091.794921875,4104.8715820313,4106.6665039063,4109.1025390625,4110.8974609375,4110.2563476563,4109.7436523438,4107.6923828125,4105.2563476563,4076.41015625,4104.7436523438,4134.4873046875,33026,0,0
3635,28.3984375,113,4109.3588867188,4108.8461914063,4090.7692871094,4107.9487304688,4102.4360351563,4109.4873046875,4118.7177734375,4108.0771484375,4112.0512695313,4108.7177734375,4100.2563476563,4077.8205566406,4107.6923828125,4136.794921875,33026,0,0
3636,28.40625,113,4110.1284179688,4107.6923828125,4097.1796875,4108.58984375,4093.8461914063,4105.384765625,4119.8715820313,4107.1796875,4106.6665039063,4106.6665039063,4093.8461914063,4078.9743652344,4108.58984375,4136.2822265625,33026,0,0
3637,28.4140625,113,4107.4360351563,4111.6665039063,4098.8461914063,4106.41015625,4102.1796875,4107.1796875,4115.5126953125,4112.0512695313,4104.3588867188,4105.384765625,4093.58984375,4084.4870605469,4106.6665039063,4139.3588867188,33026,0,0
3638,28.421875,113,4108.7177734375,4110.5126953125,4098.9741210938,4106.9228515625,4122.1796875,4110.6411132813,4107.9487304688,4110.384765625,4104.8715820313,4106.9228515625,4096.1538085938,4078.9743652344,4106.794921875,4142.0512695313,33026,0,0
3639,28.4296875,113,4108.8461914063,4099.615234375,4096.6665039063,4106.6665039063,4117.5639648438,4109.615234375,4106.2822265625,4104.8715820313,4099.4873046875,4106.794921875,4091.2819824219,4072.0512695313,4106.794921875,4134.615234375,33026,0,0
3640,28.4375,113,4105.0,4096.41015625,4091.794921875,4101.5385742188,4103.3334960938,4109.1025390625,4111.6665039063,4105.2563476563,4101.794921875,4105.384765625,4085.1281738281,4073.7180175781,4103.8461914063,4125.384765625,33026,0,0
3641,28.4453125,113,4102.3076171875,4099.4873046875,4092.5642089844,4096.9228515625,4107.3076171875,4109.8715820313,4112.6923828125,4106.794921875,4109.7436523438,4102.1796875,4081.9230957031,4068.9743652344,4098.205078125,4122.1796875,33026,0,0
3642,28.453125,113,4102.5639648438,4097.3076171875,4087.8205566406,4093.3332519531,4098.58984375,4106.2822265625,4109.1025390625,4105.2563476563,4105.0,4102.3076171875,4075.8974609375,4065.2563476563,4092.8205566406,4126.1538085938,33026,0,0
3643,28.4609375,113,4107.3076171875,4098.0771484375,4080.3845214844,4095.3845214844,4086.41015625,4104.7436523438,4107.8203125,4101.0258789063,4095.6411132813,4106.2822265625,4075.2563476563,4073.9743652344,4097.6923828125,4133.8461914063,33026,0,0
3644,28.46875,113,4108.4614257813,4106.5385742188,4087.9487304688,4101.9228515625,4096.794921875,4106.794921875,4109.2309570313,4095.2563476563,4090.3845214844,4103.0771484375,4085.8974609375,4077.3076171875,4104.2309570313,4138.58984375,33026,0,0
3645,28.4765625,113,4102.8203125,4108.58984375,4096.2822265625,4100.2563476563,4101.0258789063,4102.9487304688,4105.6411132813,4090.0,4088.0769042969,4096.9228515625,4091.794921875,4071.794921875,4100.1284179688,4137.3076171875,33026,0,0
3646,28.484375,113,4103.205078125,4106.0258789063,4091.0256347656,4095.8974609375,4096.0258789063,4100.2563476563,4102.5639648438,4093.0769042969,4098.205078125,4101.1538085938,4089.6154785156,4078.205078125,4103.0771484375,4138.205078125,33026,0,0
3647,28.4921875,113,4108.0771484375,4105.8974609375,4089.1025390625,4096.9228515625,4105.5126953125,4106.6665039063,4106.5385742188,4103.4614257813,4109.3588867188,4108.9741210938,4087.8205566406,4085.0,4110.8974609375,4141.2822265625,33026,0,0
3648,28.5,114,4106.9228515625,4105.1284179688,4092.8205566406,4095.3845214844,4111.2822265625,4109.3588867188,4110.2563476563,4107.4360351563,4101.0258789063,4106.794921875,4075.6411132813,4079.7436523438,4098.7177734375,4139.4873046875,33026,0,0
3649,28.5078125,114,4104.3588867188,4105.8974609375,4092.0512695313,4093.8461914063,4093.7180175781,4103.3334960938,4108.4614257813,4103.8461914063,4090.3845214844,4098.4614257813,4063.7180175781,4073.205078125,4084.2307128906,4135.5126953125,33026,0,0
3650,28.515625,114,4105.5126953125,4108.9741210938,4089.4870605469,4102.0512695313,4090.5129394531,4103.9741210938,4108.0771484375,4103.8461914063,4092.1794433594,4091.6667480469,4069.1025390625,4074.1025390625,4090.5129394531,4134.1025390625,33026,0,0
3651,28.5234375,114,4108.3334960938,4111.9228515625,4093.0769042969,4108.205078125,4113.0771484375,4111.794921875,4112.4360351563,4108.0771484375,4095.5129394531,4091.9230957031,4077.5642089844,4081.6667480469,4098.7177734375,4139.2309570313,33026,0,0
3652,28.53125,114,4108.8461914063,4110.6411132813,4101.9228515625,4106.6665039063,4113.205078125,4110.8974609375,4109.8715820313,4107.1796875,4099.2309570313,4102.6923828125,4080.8974609375,4087.6923828125,4101.1538085938,4149.7436523438,33026,0,0
3653,28.5390625,114,4111.1538085938,4113.7177734375,4109.2309570313,4109.1025390625,4098.4614257813,4107.0512695313,4103.3334960938,4110.6411132813,4111.9228515625,4118.205078125,4092.1794433594,4099.7436523438,4112.3076171875,4162.4360351563,33026,0,0
3654,28.546875,114,4118.9741210938,4121.6665039063,4107.0512695313,4113.4614257813,4106.794921875,4109.4873046875,4107.8203125,4123.7177734375,4124.615234375,4126.0258789063,4104.615234375,4111.794921875,4124.3588867188,4174.7436523438,33026,0,0
3655,28.5546875,114,4117.9487304688,4117.0512695313,4097.0512695313,4106.2822265625,4112.3076171875,4110.8974609375,4114.7436523438,4126.1538085938,4122.6923828125,4119.7436523438,4102.9487304688,4106.6665039063,4120.6411132813,4173.0771484375,33026,0,0
3656,28.5625,114,4105.6411132813,4102.9487304688,4090.2563476563,4091.41015625,4093.205078125,4104.2309570313,4111.2822265625,4107.1796875,4108.3334960938,4107.6923828125,4090.8974609375,4098.9741210938,4106.6665039063,4153.4614257813,33026,0,0
3657,28.5703125,114,4102.4360351563,4107.4360351563,4092.1794433594,4092.4357910156,4090.0,4103.4614257813,4106.9228515625,4093.3332519531,4097.5639648438,4103.58984375,4083.205078125,4104.7436523438,4102.9487304688,4144.4873046875,33026,0,0
3658,28.578125,114,4107.8203125,4122.0512695313,4095.7692871094,4106.0258789063,4108.4614257813,4106.794921875,4108.205078125,4099.1025390625,4098.0771484375,4106.794921875,4084.1025390625,4111.0258789063,4109.1025390625,4153.58984375,33026,0,0
3659,28.5859375,114,4107.1796875,4118.58984375,4094.7436523438,4106.1538085938,4111.5385742188,4100.6411132813,4105.5126953125,4103.4614257813,4100.6411132813,4106.2822265625,4083.205078125,4102.6923828125,4109.4873046875,4149.8715820313,33026,0,0
3660,28.59375,114,4102.4360351563,4108.7177734375,4092.4357910156,4097.0512695313,4103.3334960938,4098.0771484375,4102.4360351563,4104.8715820313,4103.8461914063,4103.205078125,4077.6923828125,4099.2309570313,4107.0512695313,4136.41015625,33026,0,0
3661,28.6015625,114,4103.58984375,4107.4360351563,4091.41015625,4095.2563476563,4105.1284179688,4107.6923828125,4111.5385742188,4117.4360351563,4109.3588867188,4104.1025390625,4075.5129394531,4104.3588867188,4105.1284179688,4140.2563476563,33026,0,0
3662,28.609375,114,4105.5126953125,4110.1284179688,4090.8974609375,4095.7692871094,4112.6923828125,4113.7177734375,4123.0771484375,4127.9487304688,4114.3588867188,4108.0771484375,4080.5129394531,4105.8974609375,4108.58984375,4152.1796875,33026,0,0
3663,28.6171875,114,4105.7690429688,4107.8203125,4091.1538085938,4089.7436523438,4102.0512695313,4108.3334960938,4121.5385742188,4121.6665039063,4113.7177734375,4107.6923828125,4084.8718261719,4109.7436523438,4117.4360351563,4153.8461914063,33026,0,0
3664,28.625,114,4107.0512695313,4105.5126953125,4094.2307128906,4091.6667480469,4091.6667480469,4105.8974609375,4119.615234375,4115.384765625,4107.5639648438,4108.0771484375,4091.5385742188,4120.8974609375,4120.2563476563,4155.7690429688,33026,0,0
3665,28.6328125,114,4109.4873046875,4111.5385742188,4097.0512695313,4104.1025390625,4102.0512695313,4110.8974609375,4121.1538085938,4122.9487304688,4115.2563476563,4113.7177734375,4103.58984375,4132.8203125,4122.6923828125,4163.205078125,33026,0,0
3666,28.640625,114,4111.1538085938,4115.5126953125,4091.1538085938,4103.205078125,4102.6923828125,4104.8715820313,4112.5639648438,4127.3076171875,4122.9487304688,4112.8203125,4100.2563476563,4122.8203125,4128.58984375,4158.8461914063,33026,0,0
3667,28.6484375,114,4106.9228515625,4110.1284179688,4086.1538085938,4091.9230957031,4093.4614257813,4093.8461914063,4103.0771484375,4119.1025390625,4113.7177734375,4105.6411132813,4089.2307128906,4103.205078125,4125.8974609375,4145.2563476563,33026,0,0
3668,28.65625,114,4103.7177734375,4102.6923828125,4089.4870605469,4092.0512695313,4103.3334960938,4093.205078125,4103.9741210938,4108.0771484375,4105.7690429688,4106.5385742188,4090.3845214844,4104.7436523438,4115.2563476563,4139.1025390625,33026,0,0
3669,28.6640625,114,4107.3076171875,4110.1284179688,4093.0769042969,4098.205078125,4116.9228515625,4097.1796875,4104.2309570313,4096.9228515625,4099.8715820313,4107.6923828125,4086.2819824219,4108.0771484375,4110.384765625,4138.4614257813,33026,0,0
3670,28.671875,114,4107.6923828125,4122.4360351563,4093.3332519531,4095.5129394531,4101.9228515625,4093.9743652344,4102.6923828125,4086.41015625,4088.3332519531,4099.4873046875,4073.4614257813,4099.2309570313,4115.5126953125,4137.3076171875,33026,0,0
3671,28.6796875,114,4103.0771484375,4124.4873046875,4094.6154785156,4095.8974609375,4087.1794433594,4090.5129394531,4104.4873046875,4089.3588867188,4086.0256347656,4097.3076171875,4075.1281738281,4121.5385742188,4117.9487304688,4135.6411132813,33026,0,0
3672,28.6875,114,4101.9228515625,4121.9228515625,4092.4357910156,4098.205078125,4099.2309570313,4093.58984375,4104.2309570313,4099.2309570313,4092.9487304688,4103.8461914063,4079.2307128906,4165.0,4112.8203125,4135.0,33026,0,0
3673,28.6953125,114,4102.0512695313,4121.1538085938,4088.58984375,4092.9487304688,4109.2309570313,4099.1025390625,4102.0512695313,4104.8715820313,4094.7436523438,4104.8715820313,4072.6923828125,4170.6411132813,4112.3076171875,4134.615234375,33026,0,0
3674,28.703125,114,4102.8203125,4121.9228515625,4095.2563476563,4096.5385742188,4111.2822265625,4104.8715820313,4106.2822265625,4113.7177734375,4102.8203125,4105.7690429688,4073.4614257813,4155.5126953125,4123.4614257813,4136.6665039063,33026,0,0
3675,28.7109375,114,4107.1796875,4123.3334960938,4106.5385742188,4108.205078125,4118.7177734375,4109.8715820313,4113.0771484375,4124.4873046875,4117.8203125,4110.7690429688,4079.1025390625,4149.615234375,4126.41015625,4144.615234375,33026,0,0
3676,28.71875,114,4108.7177734375,4124.615234375,4108.4614257813,4108.9741210938,4117.3076171875,4108.8461914063,4111.9228515625,4122.6923828125,4121.0258789063,4109.3588867188,4083.4614257813,4136.0258789063,4120.0,4152.0512695313,33026,0,0
3677,28.7265625,114,4106.6665039063,4122.6923828125,4102.6923828125,4105.0,4096.0258789063,4099.1025390625,4102.6923828125,4115.0,4121.5385742188,4109.8715820313,4089.7436523438,4120.6411132813,4124.3588867188,4153.205078125,33026,0,0
3678,28.734375,114,4106.1538085938,4121.1538085938,4098.3334960938,4105.0,4093.3332519531,4089.3588867188,4098.4614257813,4114.3588867188,4121.1538085938,4117.3076171875,4095.3845214844,4120.1284179688,4132.8203125,4153.4614257813,33026,0,0
3679,28.7421875,114,4105.8974609375,4121.9228515625,4098.7177734375,4102.3076171875,4108.4614257813,4089.6154785156,4100.384765625,4110.7690429688,4111.1538085938,4113.9741210938,4094.4870605469,4121.9228515625,4128.8461914063,4152.5639648438,33026,0,0
3680,28.75,115,4102.6923828125,4119.3588867188,4097.1796875,4099.7436523438,4107.8203125,4097.1796875,4101.5385742188,4103.7177734375,4101.41015625,4105.0,4092.9487304688,4119.1025390625,4126.9228515625,4146.2822265625,33026,0,0
3681,28.7578125,115,4105.2563476563,4119.7436523438,4093.205078125,4104.4873046875,4109.615234375,4104.1025390625,4104.1025390625,4105.0,4104.615234375,4107.3076171875,4096.6665039063,4119.7436523438,4137.5639648438,4141.1538085938,33026,0,0
3682,28.765625,115,4109.3588867188,4120.6411132813,4096.6665039063,4107.5639648438,4115.8974609375,4105.5126953125,4108.3334960938,4108.9741210938,4110.8974609375,4112.6923828125,4099.615234375,4121.5385742188,4141.41015625,4141.6665039063,33026,0,0
3683,28.7734375,115,4104.7436523438,4117.4360351563,4099.615234375,4100.384765625,4108.3334960938,4104.8715820313,4110.384765625,4105.8974609375,4105.0,4107.9487304688,4095.3845214844,4117.8203125,4131.6665039063,4139.8715820313,33026,0,0
3684,28.78125,115,4101.5385742188,4113.58984375,4093.4614257813,4092.0512695313,4101.6665039063,4108.58984375,4111.794921875,4103.58984375,4098.9741210938,4105.5126953125,4084.6154785156,4106.794921875,4125.2563476563,4136.794921875,33026,0,0
3685,28.7890625,115,4101.0258789063,4110.1284179688,4090.1281738281,4091.6667480469,4106.5385742188,4105.384765625,4111.5385742188,4110.1284179688,4100.0,4108.7177734375,4075.3845214844,4098.205078125,4120.6411132813,4136.1538085938,33026,0,0
3686,28.796875,115,4096.1538085938,4105.8974609375,4087.6923828125,4089.6154785156,4106.0258789063,4092.6923828125,4102.3076171875,4108.3334960938,4094.8718261719,4099.8715820313,4065.8974609375,4094.8718261719,4111.5385742188,4135.8974609375,33026,0,0
3687,28.8046875,115,4094.3588867188,4103.7177734375,4083.7180175781,4083.9743652344,4104.1025390625,4092.6923828125,4092.6923828125,4099.1025390625,4088.7180175781,4090.7692871094,4057.4357910156,4089.6154785156,4103.8461914063,4134.3588867188,33026,0,0
3688,28.8125,115,4097.5639648438,4105.384765625,4083.8461914063,4083.3332519531,4106.5385742188,4101.2822265625,4096.6665039063,4103.8461914063,4097.6923828125,4099.8715820313,4059.1025390625,4086.9230957031,4105.2563476563,4133.0771484375,33026,0,0
3689,28.8203125,115,4100.7690429688,4107.1796875,4089.2307128906,4086.6667480469,4098.3334960938,4100.0,4106.41015625,4120.6411132813,4113.58984375,4114.7436523438,4070.5129394531,4097.0512695313,4116.9228515625,4138.9741210938,33026,0,0
3690,28.828125,115,4103.7177734375,4107.9487304688,4096.794921875,4088.8461914063,4091.1538085938,4095.8974609375,4107.5639648438,4126.794921875,4114.2309570313,4115.1284179688,4083.205078125,4110.2563476563,4125.7690429688,4150.5126953125,33026,0,0
3691,28.8359375,115,4105.1284179688,4112.8203125,4101.41015625,4093.4614257813,4100.8974609375,4101.6665039063,4104.2309570313,4121.6665039063,4110.2563476563,4110.2563476563,4092.1794433594,4116.5385742188,4126.5385742188,4156.2822265625,33026,0,0
3692,28.84375,115,4102.6923828125,4118.9741210938,4101.0258789063,4093.205078125,4109.615234375,4107.0512695313,4107.4360351563,4121.6665039063,4113.8461914063,4114.1025390625,4096.41015625,4120.0,4127.1796875,4156.9228515625,33026,0,0
3693,28.8515625,115,4102.6923828125,4118.9741210938,4101.0258789063,4093.205078125,4109.615234375,4107.0512695313,4107.4360351563,4121.6665039063,4113.8461914063,4114.1025390625,4096.41015625,4120.0,4127.1796875,4156.9228515625,33026,0,0
3694,28.859375,115,4098.9741210938,4120.6411132813,4098.3334960938,4091.6667480469,4107.5639648438,4105.6411132813,4111.41015625,4122.5639648438,4114.3588867188,4118.9741210938,4094.3588867188,4119.4873046875,4126.0258789063,4155.7690429688,33026,0,0
3695,28.8671875,115,4101.9228515625,4122.1796875,4100.2563476563,4101.794921875,4104.3588867188,4104.2309570313,4107.6923828125,4120.7690429688,4115.6411132813,4119.1025390625,4093.0769042969,4115.7690429688,4122.4360351563,4152.9487304688,33026,0,0
3696,28.875,115,4107.4360351563,4130.5126953125,4103.58984375,4108.4614257813,4106.9228515625,4106.41015625,4104.2309570313,4122.1796875,4119.4873046875,4120.384765625,4096.5385742188,4117.4360351563,4124.615234375,4152.6923828125,33026,0,0
3697,28.8828125,115,4103.4614257813,4126.1538085938,4100.7690429688,4099.615234375,4109.2309570313,4110.384765625,4109.7436523438,4121.41015625,4116.794921875,4120.8974609375,4092.0512695313,4115.7690429688,4125.384765625,4151.41015625,33026,0,0
3698,28.890625,115,4097.1796875,4108.8461914063,4093.3332519531,4089.8718261719,4100.8974609375,4110.0,4112.5639648438,4119.4873046875,4114.3588867188,4114.8715820313,4080.5129394531,4103.4614257813,4120.2563476563,4141.2822265625,33026,0,0
3699,28.8984375,115,4098.3334960938,4110.384765625,4090.5129394531,4091.5385742188,4098.9741210938,4108.4614257813,4110.2563476563,4125.2563476563,4123.3334960938,4115.7690429688,4082.3076171875,4099.3588867188,4122.6923828125,4138.205078125,33026,0,0
3700,28.90625,115,4102.5639648438,4119.1025390625,4093.8461914063,4093.7180175781,4112.4360351563,4108.205078125,4106.5385742188,4124.8715820313,4124.1025390625,4119.8715820313,4086.1538085938,4096.5385742188,4122.1796875,4140.5126953125,33026,0,0
3701,28.9140625,115,4101.9228515625,4110.5126953125,4090.3845214844,4087.5642089844,4108.4614257813,4102.5639648438,4099.1025390625,4106.6665039063,4108.4614257813,4108.8461914063,4071.9230957031,4086.2819824219,4109.8715820313,4128.205078125,33026,0,0
3702,28.921875,115,4097.4360351563,4103.4614257813,4087.1794433594,4083.4614257813,4095.3845214844,4098.9741210938,4098.0771484375,4100.384765625,4102.4360351563,4101.0258789063,4063.0769042969,4091.5385742188,4103.3334960938,4118.9741210938,33026,0,0
3703,28.9296875,115,4097.8203125,4109.3588867188,4092.4357910156,4089.2307128906,4103.58984375,4106.9228515625,4106.9228515625,4115.6411132813,4110.0,4106.794921875,4070.8974609375,4105.6411132813,4110.2563476563,4126.2822265625,33026,0,0
3704,28.9375,115,4097.6923828125,4110.8974609375,4091.6667480469,4095.2563476563,4111.6665039063,4114.4873046875,4108.9741210938,4121.1538085938,4109.2309570313,4109.8715820313,4077.8205566406,4106.5385742188,4115.8974609375,4129.2309570313,33026,0,0
3705,28.9453125,115,4096.0258789063,4106.0258789063,4086.794921875,4088.8461914063,4107.1796875,4107.8203125,4099.615234375,4111.9228515625,4100.2563476563,4107.0512695313,4074.4870605469,4101.1538085938,4109.3588867188,4123.205078125,33026,0,0
3706,28.953125,115,4098.3334960938,4101.9228515625,4088.0769042969,4078.0769042969,4103.8461914063,4098.58984375,4098.58984375,4109.8715820313,4099.3588867188,4103.58984375,4068.205078125,4102.3076171875,4103.205078125,4120.384765625,33026,0,0
3707,28.9609375,115,4100.7690429688,4102.0512695313,4087.6923828125,4077.6923828125,4098.4614257813,4102.0512695313,4106.9228515625,4117.0512695313,4108.9741210938,4105.5126953125,4071.5385742188,4114.1025390625,4114.615234375,4124.1025390625,33026,0,0
3708,28.96875,115,4101.1538085938,4101.1538085938,4083.58984375,4082.6923828125,4099.1025390625,4108.3334960938,4104.1025390625,4117.9487304688,4115.0,4111.9228515625,4083.8461914063,4122.8203125,4125.5126953125,4128.58984375,33026,0,0
3709,28.9765625,115,4098.58984375,4097.5639648438,4086.6667480469,4082.3076171875,4111.1538085938,4103.58984375,4093.8461914063,4106.6665039063,4106.41015625,4107.5639648438,4080.3845214844,4109.3588867188,4117.0512695313,4125.0,33026,0,0
3710,28.984375,115,4101.1538085938,4102.4360351563,4091.41015625,4083.7180175781,4107.4360351563,4097.4360351563,4088.3332519531,4095.6411132813,4092.3076171875,4096.6665039063,4061.1538085938,4093.7180175781,4107.4360351563,4118.3334960938,33026,0,0
3711,28.9921875,115,4104.2309570313,4110.1284179688,4085.5129394531,4091.6667480469,4089.8718261719,4093.3332519531,4085.2563476563,4092.6923828125,4084.8718261719,4088.9743652344,4050.8974609375,4094.8718261719,4100.8974609375,4119.1025390625,33026,0,0
3712,29.0,116,4102.9487304688,4107.0512695313,4081.1538085938,4092.0512695313,4089.7436523438,4089.3588867188,4081.9230957031,4097.0512695313,4083.4614257813,4087.0512695313,4052.1794433594,4094.6154785156,4092.6923828125,4121.794921875,33026,0,0
3713,29.0078125,116,4104.7436523438,4105.2563476563,4089.7436523438,4088.58984375,4106.0258789063,4096.6665039063,4087.5642089844,4106.5385742188,4092.8205566406,4097.8203125,4058.0769042969,4090.2563476563,4096.1538085938,4122.0512695313,33026,0,0
3714,29.015625,116,4105.5126953125,4108.9741210938,4095.2563476563,4090.3845214844,4110.5126953125,4107.1796875,4095.3845214844,4109.4873046875,4102.3076171875,4110.0,4064.6154785156,4093.58984375,4108.58984375,4122.5639648438,33026,0,0
3715,29.0234375,116,4102.3076171875,4109.3588867188,4087.1794433594,4087.9487304688,4098.58984375,4101.6665039063,4093.4614257813,4102.4360351563,4099.1025390625,4108.8461914063,4065.6411132813,4097.1796875,4109.7436523438,4125.0,33026,0,0
3716,29.03125,116,4099.1025390625,4106.794921875,4075.8974609375,4078.7180175781,4091.6667480469,4091.5385742188,4089.2307128906,4100.384765625,4093.58984375,4104.615234375,4060.8974609375,4091.6667480469,4101.41015625,4125.6411132813,33026,0,0
3717,29.0390625,116,4097.1796875,4097.9487304688,4074.6154785156,4071.0256347656,4089.3588867188,4088.3332519531,4088.205078125,4105.0,4096.6665039063,4106.5385742188,4058.58984375,4085.3845214844,4101.0258789063,4121.41015625,33026,0,0
3718,29.046875,116,4099.4873046875,4095.3845214844,4087.1794433594,4076.5385742188,4093.58984375,4093.0769042969,4091.0256347656,4108.58984375,4104.4873046875,4105.7690429688,4065.8974609375,4094.8718261719,4108.205078125,4127.0512695313,33026,0,0
3719,29.0546875,116,4101.6665039063,4105.7690429688,4093.4614257813,4087.5642089844,4107.6923828125,4102.9487304688,4095.2563476563,4110.384765625,4106.41015625,4104.1025390625,4070.3845214844,4105.384765625,4109.1025390625,4138.3334960938,33026,0,0
3720,29.0625,116,4098.3334960938,4107.6923828125,4082.9487304688,4084.8718261719,4106.41015625,4104.1025390625,4094.8718261719,4110.7690429688,4098.205078125,4100.0,4061.9230957031,4092.8205566406,4104.2309570313,4131.2822265625,33026,0,0
3721,29.0703125,116,4098.58984375,4105.384765625,4082.9487304688,4080.0,4093.3332519531,4097.5639648438,4091.5385742188,4105.0,4089.1025390625,4090.8974609375,4058.4614257813,4081.9230957031,4105.7690429688,4120.6411132813,33026,0,0
3722,29.078125,116,4100.6411132813,4109.8715820313,4094.8718261719,4088.7180175781,4100.2563476563,4097.6923828125,4088.205078125,4100.6411132813,4089.6154785156,4091.0256347656,4064.6154785156,4091.41015625,4106.6665039063,4127.9487304688,33026,0,0
3723,29.0859375,116,4096.794921875,4108.9741210938,4090.5129394531,4094.7436523438,4111.9228515625,4095.6411132813,4083.205078125,4101.2822265625,4091.6667480469,4096.41015625,4062.3076171875,4092.5642089844,4101.1538085938,4127.8203125,33026,0,0
3724,29.09375,116,4095.8974609375,4110.1284179688,4080.1281738281,4089.6154785156,4100.6411132813,4089.1025390625,4080.2563476563,4102.1796875,4089.8718261719,4097.9487304688,4059.3588867188,4087.6923828125,4101.794921875,4117.3076171875,33026,0,0
3725,29.1015625,116,4104.7436523438,4125.384765625,4089.7436523438,4093.8461914063,4098.9741210938,4098.58984375,4089.3588867188,4105.6411132813,4092.1794433594,4099.2309570313,4069.3588867188,4097.6923828125,4109.2309570313,4128.8461914063,33026,0,0
3726,29.109375,116,4106.9228515625,4126.794921875,4099.4873046875,4101.1538085938,4107.5639648438,4106.0258789063,4094.3588867188,4101.9228515625,4092.5642089844,4096.2822265625,4071.41015625,4098.3334960938,4108.3334960938,4139.615234375,33026,0,0
3727,29.1171875,116,4096.794921875,4106.9228515625,4086.1538085938,4088.9743652344,4095.8974609375,4092.0512695313,4084.7436523438,4089.7436523438,4086.9230957031,4088.0769042969,4056.2819824219,4083.205078125,4095.5129394531,4119.1025390625,33026,0,0
3728,29.125,116,4095.3845214844,4099.3588867188,4077.0512695313,4078.0769042969,4085.7692871094,4089.3588867188,4083.7180175781,4091.9230957031,4087.3076171875,4090.3845214844,4049.8718261719,4079.6154785156,4094.2307128906,4108.0771484375,33026,0,0
3729,29.1328125,116,4102.4360351563,4105.5126953125,4088.0769042969,4082.4357910156,4096.2822265625,4101.794921875,4093.8461914063,4112.9487304688,4100.7690429688,4104.2309570313,4061.794921875,4094.3588867188,4106.794921875,4129.7436523438,33026,0,0
3730,29.140625,116,4107.5639648438,4108.8461914063,4096.9228515625,4086.0256347656,4106.2822265625,4101.6665039063,4092.5642089844,4125.0,4112.5639648438,4110.384765625,4072.0512695313,4108.4614257813,4113.58984375,4145.6411132813,33026,0,0
3731,29.1484375,116,4107.0512695313,4110.1284179688,4094.4870605469,4085.3845214844,4095.7692871094,4096.9228515625,4090.3845214844,4121.0258789063,4109.615234375,4108.0771484375,4076.0256347656,4110.5126953125,4115.2563476563,4141.5385742188,33026,0,0
3732,29.15625,116,4105.7690429688,4110.5126953125,4090.8974609375,4088.7180175781,4086.5385742188,4104.8715820313,4102.3076171875,4121.2822265625,4107.0512695313,4108.3334960938,4083.8461914063,4109.2309570313,4122.1796875,4142.0512695313,33026,0,0
3733,29.1640625,116,4108.0771484375,4111.5385742188,4092.4357910156,4090.8974609375,4099.8715820313,4112.0512695313,4105.8974609375,4121.5385742188,4111.5385742188,4109.8715820313,4087.0512695313,4110.6411132813,4124.1025390625,4143.8461914063,33026,0,0
3734,29.171875,116,4106.6665039063,4117.6923828125,4100.1284179688,4091.5385742188,4116.6665039063,4110.2563476563,4095.2563476563,4116.41015625,4109.615234375,4107.6923828125,4081.1538085938,4112.3076171875,4118.8461914063,4140.6411132813,33026,0,0
3735,29.1796875,116,4103.9741210938,4124.3588867188,4103.9741210938,4097.5639648438,4112.3076171875,4102.9487304688,4090.2563476563,4106.794921875,4099.3588867188,4106.2822265625,4073.4614257813,4108.0771484375,4115.7690429688,4137.5639648438,33026,0,0
3736,29.1875,116,4104.615234375,4122.5639648438,4095.6411132813,4098.3334960938,4103.3334960938,4095.7692871094,4089.1025390625,4097.1796875,4091.2819824219,4104.7436523438,4066.5385742188,4102.6923828125,4112.3076171875,4129.615234375,33026,0,0
3737,29.1953125,116,4106.0258789063,4121.41015625,4090.1281738281,4093.4614257813,4110.5126953125,4098.0771484375,4088.58984375,4099.1025390625,4093.205078125,4099.615234375,4064.8718261719,4103.9741210938,4109.2309570313,4121.6665039063,33026,0,0
3738,29.203125,116,4109.7436523438,4124.3588867188,4094.7436523438,4097.8203125,4115.5126953125,4106.794921875,4097.5639648438,4111.1538085938,4102.6923828125,4099.8715820313,4067.6923828125,4105.7690429688,4108.0771484375,4122.8203125,33026,0,0
3739,29.2109375,116,4115.7690429688,4125.7690429688,4095.5129394531,4101.6665039063,4113.205078125,4110.7690429688,4109.2309570313,4113.9741210938,4107.1796875,4105.8974609375,4062.8205566406,4106.0258789063,4106.9228515625,4123.3334960938,33026,0,0
